Basis.txt,jaw_open.txt,left_eye_closed.txt,mouth_open.txt,right_eye_closed.txt,smile.txt,smile_left.txt,smile_right.txt,loss,sequence,frame
0.6926776121519722,-0.06946126072862907,0.045989781126580864,0.34226360247297694,-0.024496522475298963,0.26928093344538395,-0.0113394170516469,-0.23193145745433502,0.004862687879219014,sa1,face_092
1.0540898160949488,0.6529434959879555,0.04158002531407662,-0.41836479040009256,-2.806191117229323e-05,-0.06472592622332661,0.5540437200987771,-0.8040402215032263,0.0043770340265389665,sa1,face_093
1.2557857059505564,-0.42772474755350165,0.014533654097525727,0.6184688840838762,-0.0038396660534027877,-0.9366090897374258,-0.17676274696627553,0.6699970882709941,0.003184839670897993,sa1,face_094
1.3269675788468702,-0.5030344994367424,-0.0034317926797976313,0.6206900885802344,-0.036853274348949916,-0.31395063643982996,0.4632702598335756,-0.5440491681842525,0.00323488958467303,sa1,face_095
1.1423186133580934,0.8388554185432198,0.05817689583425395,-0.7740277301996181,0.02766895931282096,-0.5909920184567149,-0.4480107050611513,0.7441903501910718,0.004228026340193971,sa1,face_096
1.2047400472855632,-0.3914104106799759,0.03843261783201922,0.4547894825721435,0.050660070408700145,-0.25842331007493313,0.2589645960578569,-0.35598992333378593,0.004073585657806107,sa1,face_097
1.19552793119974,0.330114427769909,0.04195153781179485,-0.24747643779966516,0.01881422737957343,-0.9262029020764913,0.9419709453063823,-0.347569756075257,0.004128771221433615,sa1,face_098
1.0899782335288006,0.8366848125237667,0.055866703404685525,-0.6962730933767687,0.02270031472288603,-0.2472587860223715,-0.028970363121475357,-0.02422215459156614,0.0047811565120237515,sa1,face_099
0.652720937911779,-0.5980520977217274,0.0929800148165396,0.8545111988479491,0.07050568300583467,0.4788952283952503,-0.17304368031418216,-0.37537342623726877,0.005589390162552501,sa1,face_100
-0.022710249375924137,0.6330293496667719,0.3179247304820282,-0.3183116007731105,0.2782803606963124,0.08299324556120337,0.3672455509238346,-0.34860223579694877,0.006820002765108227,sa1,face_101
-0.1389702706615501,0.2715007849593465,0.32430014643686456,0.08310307816723951,0.30574486693763603,-0.08311688408208076,0.6181519122139116,-0.38693359630422364,0.006306625673879859,sa1,face_102
-0.021427863698931866,0.7965040698189718,0.3021906727353584,-0.47068157931572,0.22672414745866742,0.12081249521748018,-0.3294382706300816,0.3702250726937191,0.007459600854071932,sa1,face_103
0.06539129758298487,0.38681631452652365,0.18704921351841353,-0.08807495567943367,0.16868687722445366,0.35882142224564734,-0.8697401907672248,0.7938331993677076,0.0057670602247230475,sa1,face_104
0.4178773797366388,-0.2621439793960152,0.11121398608353968,0.5285984507025603,0.038703332979958704,0.3780024268903608,0.06027118448216924,-0.26861258806602173,0.005029432049356427,sa1,face_105
0.5409273107392684,-0.47751916104376674,0.08832580680637589,0.7225824506188553,0.03993574700316645,-0.021667181342412172,0.9732771654441298,-0.8605725461147714,0.004795409380810609,sa1,face_106
0.7019677099107597,-0.022203085070768694,0.029835670577379153,0.20822909977608828,0.036259033232806215,-0.32094003285748224,0.7039219430184628,-0.32741164500743664,0.004023701009546262,sa1,face_107
0.7539764215967844,0.8460928410764326,0.014443124595614195,-0.6583484215108462,0.006540257920603648,0.08172648017648004,0.07906452653934083,-0.11539255012730947,0.0034931589920661134,sa1,face_108
0.7423435267857625,0.3731040011295666,0.024557531053631808,-0.1520728252001226,-0.0013057906844578912,0.6328600936529943,-0.16600479366778928,-0.44817145170633205,0.003994918768437936,sa1,face_109
0.8492484610971224,-0.06406697861371187,0.019439097054944447,0.27708496700319774,-0.03462259364480243,0.11962664877953637,-0.20571759238482262,0.04386321226052752,0.003215778644068809,sa1,face_110
0.9338738345626739,0.30164643821011217,0.024173614108420276,-0.12382010166404919,-0.045742180048730374,-0.7644590028690781,-0.1264987856723131,0.8097207818178371,0.0031216683085225874,sa1,face_111
0.9710103214678958,0.28382101003929283,0.014589094840215328,-0.10231037534189949,-0.054740042062196896,0.6885842031961594,-0.49117705217855606,-0.3050720130736704,0.003355676553659265,sa1,face_112
1.0259668038493048,-0.19963564917622673,0.0006653827759343402,0.35886206637267376,-0.019046481070363025,-0.4588514888538008,0.22437618045543872,0.07620551463564376,0.003366206792208605,sa1,face_113
0.9893642210013961,-0.7369568693998071,-0.006081539893331284,0.8550871142797968,-0.03557152257128526,-0.6540508744723933,0.8413962430122992,-0.2468293544193136,0.002946194140088227,sa1,face_114
0.9845138958865388,0.48223197076921737,-0.017116359348802727,-0.3268656895158735,-0.02620299034309638,-0.3288364497266792,-0.1617727984570184,0.3996473594432905,0.0026386567687936334,sa1,face_115
1.0901161605157372,0.5240059957491482,-0.010816930378235551,-0.34031342599039277,-0.05843400298685142,-0.07130816573821616,-0.5088844525894997,0.3849296660659576,0.0024992102497155425,sa1,face_116
1.1039936742852574,-0.11491233535322948,-0.047805161876705304,0.2870941758124335,-0.05619890838310011,0.33596548743989724,0.01596104750065244,-0.515285402403754,0.002760576739797665,sa1,face_117
1.0909973527427181,-0.3864712127048689,-0.04126777287054734,0.5957593096980041,-0.042059830673738634,0.3799373761697613,-0.5158116470587025,-0.07239904268935152,0.0034019309967295874,sa1,face_118
1.1255572531506752,0.3411622563201852,-0.01997454532741537,-0.15348361742217945,-0.0643185718251804,0.03653030871704562,-0.636904252244067,0.3838619243321646,0.002376835736359316,sa1,face_119
0.7578880395251606,-0.3210512192112762,0.13011267393831868,0.663039476701251,0.03683202657694273,-0.2961946005388545,0.05720599918910502,-0.02465725681257729,0.006745447000376259,sa2,face_001
0.756388222339565,-0.3538588329757624,0.09618336857358444,0.6708157585466985,0.047394828009616474,0.2584060617847508,-0.1471652082253487,-0.32989071842563855,0.0067733150737147325,sa2,face_002
0.8488844121629039,-0.22856716089820547,0.04973925592044033,0.6083609661563592,0.021036222450993083,-0.6159378619597982,0.16185765484886544,0.15206881518543786,0.007096668369374274,sa2,face_003
0.9423091593471283,-4.603970408379246e-06,0.05841828816890662,0.38130186153716694,0.02370214122377688,0.038808598751216596,0.15323356705890995,-0.5935309172001675,0.007573811089774639,sa2,face_004
0.8824821555185455,0.4442114536005027,0.05408407783123514,-0.023162525731658463,0.07468836080396288,-0.39587806651099966,0.6559906783706956,-0.686468871674914,0.007649253470888008,sa2,face_005
0.3170639942189802,-0.19029652315252285,0.3288531664200895,0.5337116206976513,0.2756528501942196,-0.055216040510300636,-0.07245779369195146,-0.15014101834132268,0.01047711453832811,sa2,face_006
0.21912147220066383,0.6214265140202712,0.3094643967332748,-0.30455232763108214,0.3603456238770411,-0.2806730823383418,0.3848822513654606,-0.3350266390787824,0.012039990665495277,sa2,face_007
0.3546924335317968,0.13300945793645744,0.2907944830274258,0.22090764185057743,0.30998504509443436,0.3799261185648706,0.12325902270445335,-0.8281238718753816,0.013073082998031345,sa2,face_008
0.5288064795290237,-0.7817680788861237,0.2514550056248648,1.129865286248987,0.18949904866350362,-0.5939055105403015,0.038195612250468726,0.2338231645093456,0.013374332940826928,sa2,face_009
0.5744267277105316,-0.4735567553496096,0.22038806121109064,0.8771195581500049,0.1730626937366662,-0.1425302403984275,-0.10828231849155942,-0.11964861273070747,0.016156317382623506,sa2,face_010
0.6734254326959597,-0.2096304786675225,0.16047125679453547,0.6359033654423248,0.12124615254754582,-0.3350372378212255,-0.045167692998188506,-0.0048811129108490645,0.018662152475149556,sa2,face_011
0.6713700165116572,-0.49489777869811485,0.14881516423554017,0.9362006990937227,0.1420754804082458,-0.6522407387938501,0.4028253849666903,-0.16120258309574975,0.022970291668145768,sa2,face_012
0.781504010747483,0.08953144824526756,0.16040809962434208,0.32951345672784776,0.08742256284550078,-0.3115044819189531,0.04733795016658954,-0.19123916872464725,0.024242266429359956,sa2,face_013
0.7042844114151449,0.4174402015358508,0.15621847825565813,-0.060709345543983745,0.15315869230100784,-0.43170032872078135,-0.41663570189062643,0.4646811129598991,0.026751173796754138,sa2,face_014
0.7391361068266201,-0.5900889211295527,0.15274168963338752,0.9196852280109887,0.13984300611531353,-0.134098330738066,-0.5820999403280144,0.338171173876256,0.02516701477896874,sa2,face_015
0.7000451072434355,0.34900558572269114,0.15793083505169403,0.010468831513082923,0.1637119373366297,0.01982690096359623,-0.08732826720042602,-0.3233240274213912,0.02421326236318551,sa2,face_016
0.73483271311922,0.17741004694202026,0.1659930401370411,0.13272025095258386,0.08815435299274561,-0.2803582764006361,0.20739931782209312,-0.23572324974941306,0.0212337033363627,sa2,face_017
0.5830395255269264,0.2074465298715834,0.1797381119472965,0.22262251610809097,0.1416130653963857,-0.2354850948470247,0.8219543541545618,-0.9277637197747104,0.0220419126746458,sa2,face_018
0.9426914693269542,0.4849168234811353,0.16828679075576944,-0.18788133399534845,0.09533016134370131,-0.7162814097517123,0.004199891775399923,0.20045315355942858,0.024002520063670593,sa2,face_019
1.1595003779383353,0.4311234081261018,0.12267455885127501,-0.2540226198844819,0.10929925677093152,-0.9337620071388542,-0.22052589426508945,0.5714843563195044,0.024397299480532098,sa2,face_020
1.157029176666294,0.0636194821883108,0.20044159807575193,-0.013423590657555705,0.12105677388415748,0.012404139608977023,-0.3591298673987677,-0.20738655506993353,0.027306503423182017,sa2,face_021
0.7312807063245785,0.37524497833983933,0.2336452467223617,-0.14172497347804286,0.15152917235637994,0.15664251059141351,-1.1594357585043888,0.6193904699058344,0.02806426350243504,sa2,face_022
0.557487340829535,-0.10182842436552485,0.2552100512646843,0.4842768276423758,0.16998002100349727,-0.8610935415680191,0.46195065529738905,0.011756517382786259,0.028512607504911962,sa2,face_023
0.2706000213088307,1.0797543962224532,0.2689066268498294,-0.5958888627246575,0.20045158225073972,-0.52949744380085,0.6922266380618229,-0.4019313393876147,0.029093258072142067,sa2,face_024
0.07431585945672788,0.48338404900584464,0.31528868790744313,0.025666283008529148,0.24818321716604053,0.07918288537750716,-0.4587293819359972,0.22134773706244926,0.027006214273173634,sa2,face_025
0.172812558457479,0.49426174022089425,0.2905613526195338,-0.05457925151170044,0.18797886035947975,0.35783548342713306,-0.528740497123374,0.06570971282877827,0.024738018863829835,sa2,face_026
0.44950124445511863,0.7011755025282751,0.23554002246071506,-0.31895750217682095,0.15611510144920918,-0.028895807224086738,-0.32178408868157765,0.11363117252456387,0.024965204048331035,sa2,face_027
0.5879716534891641,0.2800102660621586,0.19981226047175987,0.09759019311868503,0.11975057415617921,-0.13776315066294817,-0.28791283743910623,0.12980457968670928,0.02120366321876158,sa2,face_028
0.5771637023134977,0.9296159542740804,0.20589094940739858,-0.556019609914336,0.16834361606997245,-0.10604726486941576,-0.340049036153569,0.10673486167347568,0.018395008534833585,sa2,face_029
0.3050966758860489,-0.06868377344746682,0.3508826894689799,0.3658444241470233,0.3281590515961017,0.4445842592259283,0.2520994235892682,-0.9955609310480004,0.0207397322947928,sa2,face_030
0.4825729499280764,-0.2430564736530454,0.3571514649755233,0.4716429477801563,0.32902063322740877,0.42643674793505615,-0.690218986625719,-0.1460085553959319,0.018266803030100927,sa2,face_031
0.7119585165827604,0.355853927248812,0.3637589606659379,-0.1947448894286698,0.3324031025430742,0.20995611381789733,-1.0744986612069778,0.27860415345716305,0.01713923483828495,sa2,face_032
